Id	Score	URL	NormURL	ContentSpace
comic-books	0.41684	http://411mania.com/wrestling/alicia-fox-discusses-wwes-experiment-hiring-models-to-be-wrestlers/	http://411mania.com/wrestling/alicia-fox-discusses-wwes-experiment-hiring-models-to-be-wrestlers/	Sovrn
travel	0.871971	http://patch.com/new-jersey/matawan-aberdeen/looking-holiday-job-check-out-listings-matawan-and-aberdeen-1	http://patch.com/new-jersey/matawan-aberdeen/looking-holiday-job-check-out-listings-matawan-and-aberdeen-1	Sovrn
cooking-entertaining	0.405203	http://411mania.com/movies/general-hospital-night-shift-complete-first-season-dvd-review/	http://411mania.com/movies/general-hospital-night-shift-complete-first-season-dvd-review/	Sovrn
recreation	0.901401	http://411mania.com/wrestling/alternate-smackdown-spoiler-report-3/	http://411mania.com/wrestling/alternate-smackdown-spoiler-report-3/	Sovrn
sci-fi-movies	0.684545	http://411mania.com/wrestling/full-card-for-uk-only-rebellion-ppv/	http://411mania.com/wrestling/full-card-for-uk-only-rebellion-ppv/	Sovrn
humanities	0.599153	http://411mania.com/wrestling/full-card-for-uk-only-rebellion-ppv/	http://411mania.com/wrestling/full-card-for-uk-only-rebellion-ppv/	Sovrn
technology-companies	0.477555	http://411mania.com/wrestling/full-card-for-uk-only-rebellion-ppv/	http://411mania.com/wrestling/full-card-for-uk-only-rebellion-ppv/	Sovrn
government-law	0.701575	http://411mania.com/wrestling/wwe-news-wm-press-conference-brockangle-wm23-austin-more/	http://411mania.com/wrestling/wwe-news-wm-press-conference-brockangle-wm23-austin-more/	Sovrn
luxury-automobiles	0.901696	http://patch.com/new-jersey/gloucestertownship/camden-county-car-salesman-sentenced-car-insurance-fraud-scheme	http://patch.com/new-jersey/gloucestertownship/camden-county-car-salesman-sentenced-car-insurance-fraud-scheme	Sovrn
video-gaming	0.889308	http://411mania.com/games/ea-launches-sports-season-ticket/	http://411mania.com/games/ea-launches-sports-season-ticket/	Sovrn
tv	0.685726	http://necolebitchie.com/2011/10/cassie-diddy-lala-anthony-and-more-attend-culo-launch-celebrating-the-female-backside/jimmy-iovine-photographer-raphael-mazzucco-and-diddy/	http://necolebitchie.com/2011/10/cassie-diddy-lala-anthony-and-more-attend-culo-launch-celebrating-the-female-backside/jimmy-iovine-photographer-raphael-mazzucco-and-diddy/	Sovrn
reality-television	0.806282	http://starcasm.net/archives/category/celebrities/brittany-taltos	http://starcasm.net/archives/category/celebrities/brittany-taltos	Sovrn
industries	0.469653	http://411mania.com/mma/cardio-freak-mma-news-report-11-16-09-lacking-killer-instinct/	http://411mania.com/mma/cardio-freak-mma-news-report-11-16-09-lacking-killer-instinct/	Sovrn
basketball	0.477062	http://411mania.com/music/all-you-cannot-live-without-06-21-10-tool-ozzy-disturbed-soundgarden-metallica-and-more/	http://411mania.com/music/all-you-cannot-live-without-06-21-10-tool-ozzy-disturbed-soundgarden-metallica-and-more/	Sovrn
talk-shows	0.478615	http://411mania.com/wrestling/your-news-my-views-1-08-08/	http://411mania.com/wrestling/your-news-my-views-1-08-08/	Sovrn
superheroes	0.402381	http://411mania.com/wrestling/your-news-my-views-1-08-08/	http://411mania.com/wrestling/your-news-my-views-1-08-08/	Sovrn
tv-dramas	0.477778	http://letras.mus.br/ludwig-van-beethoven/1780750/	http://letras.mus.br/ludwig-van-beethoven/1780750/	Sovrn
business	0.415523	http://patch.com/massachusetts/northreading/fitness-within-participating-elf-hunt	http://patch.com/massachusetts/northreading/fitness-within-participating-elf-hunt	Sovrn
celebrities	0.632169	http://patch.com/new-york/longbeach/long-beach-weekend-weather-forecast-2	http://patch.com/new-york/longbeach/long-beach-weekend-weather-forecast-2	Sovrn
video-gaming	0.549526	http://411mania.com/author/JedShaffer/	http://411mania.com/author/JedShaffer/	Sovrn
celebrities	0.835108	http://411mania.com/movies/tv-how-i-met-your-mother-renewed-for-9th-and-final-season/	http://411mania.com/movies/tv-how-i-met-your-mother-renewed-for-9th-and-final-season/	Sovrn
star-wars	0.605409	http://411mania.com/movies/tv-how-i-met-your-mother-renewed-for-9th-and-final-season/	http://411mania.com/movies/tv-how-i-met-your-mother-renewed-for-9th-and-final-season/	Sovrn
news-media	0.719833	http://411mania.com/wrestling/shining-a-spotlight-7-31-08-olympics-vs-wrestling/	http://411mania.com/wrestling/shining-a-spotlight-7-31-08-olympics-vs-wrestling/	Sovrn
football	0.593105	http://411mania.com/wrestling/shining-a-spotlight-7-31-08-olympics-vs-wrestling/	http://411mania.com/wrestling/shining-a-spotlight-7-31-08-olympics-vs-wrestling/	Sovrn
summer	0.416883	http://411mania.com/wrestling/shining-a-spotlight-7-31-08-olympics-vs-wrestling/	http://411mania.com/wrestling/shining-a-spotlight-7-31-08-olympics-vs-wrestling/	Sovrn
music	0.581952	http://letras.mus.br/jethro-tull/19904/	http://letras.mus.br/jethro-tull/19904/	Sovrn
movie-directors	0.470911	http://letras.mus.br/regina-spektor/	http://letras.mus.br/regina-spektor/	Sovrn
u-s-states	0.615087	http://patch.com/connecticut/madison-ct/work-progressing-reconstruction-madisons-east-wharf	http://patch.com/connecticut/madison-ct/work-progressing-reconstruction-madisons-east-wharf	Sovrn
u-s-cities	0.598808	http://patch.com/florida/newportrichey/orion-launch-success-extreme-christmas-triple-homicide	http://patch.com/florida/newportrichey/orion-launch-success-extreme-christmas-triple-homicide	Sovrn
society	0.505046	http://patch.com/maryland/owingsmills/open-houses-owings-mills-reisterstown	http://patch.com/maryland/owingsmills/open-houses-owings-mills-reisterstown	Sovrn
oscars	0.632169	http://patch.com/new-york/malverne-lynbrook/police-14-dwis-reported-last-week	http://patch.com/new-york/malverne-lynbrook/police-14-dwis-reported-last-week	Sovrn
los-angeles-area	0.643232	http://patch.com/virginia/fredericksburg/restaurant-inspections-hyperion-espresso-primavera-pizzeria-qdoba-mary	http://patch.com/virginia/fredericksburg/restaurant-inspections-hyperion-espresso-primavera-pizzeria-qdoba-mary	Sovrn
news-media	0.608667	http://patch.com/virginia/fredericksburg/restaurant-inspections-hyperion-espresso-primavera-pizzeria-qdoba-mary	http://patch.com/virginia/fredericksburg/restaurant-inspections-hyperion-espresso-primavera-pizzeria-qdoba-mary	Sovrn
country-music	0.482554	http://411mania.com/mma/photos-arianny-celestes-ass-in-a-bikini/	http://411mania.com/mma/photos-arianny-celestes-ass-in-a-bikini/	Sovrn
star-wars	0.594344	http://411mania.com/movies/movies-the-dark-knight-rises-opening-gets-an-mpaa-rating/	http://411mania.com/movies/movies-the-dark-knight-rises-opening-gets-an-mpaa-rating/	Sovrn
comic-books	0.41684	http://411mania.com/wrestling/details-on-jerry-lawlers-return-to-singles-action-from-over-the-weekend/	http://411mania.com/wrestling/details-on-jerry-lawlers-return-to-singles-action-from-over-the-weekend/	Sovrn
education	0.750402	http://patch.com/connecticut/durham/sports	http://patch.com/connecticut/durham/sports	Sovrn
family-parenting	0.480192	http://patch.com/massachusetts/winchester/concert-young-kids-winchester-0	http://patch.com/massachusetts/winchester/concert-young-kids-winchester-0	Sovrn
fashion	0.405799	http://patch.com/massachusetts/winchester/concert-young-kids-winchester-0	http://patch.com/massachusetts/winchester/concert-young-kids-winchester-0	Sovrn
movies	0.94001	http://patch.com/virginia/oakton/2014-holiday-tv-schedule-when-tune-watch-holiday-classics-0	http://patch.com/virginia/oakton/2014-holiday-tv-schedule-when-tune-watch-holiday-classics-0	Sovrn
star-wars	0.605409	http://411mania.com/movies/tv-ratings-hannibal-falls-parks-and-recreation-and-community-up-slightly/	http://411mania.com/movies/tv-ratings-hannibal-falls-parks-and-recreation-and-community-up-slightly/	Sovrn
u-s-cities	0.526344	http://411mania.com/music/video-nikki-sixx-wants-the-free-online-motley-crue-show-to-crash-the-whole-internet/	http://411mania.com/music/video-nikki-sixx-wants-the-free-online-motley-crue-show-to-crash-the-whole-internet/	Sovrn
gardening	0.725758	http://necolebitchie.com/2012/08/gabby-douglas-michelle-obama-visit-jay-leno/	http://necolebitchie.com/2012/08/gabby-douglas-michelle-obama-visit-jay-leno/	Sovrn
fashion-beauty	0.608722	http://necolebitchie.com/2014/09/ritaorahasmovedontotommyhilfigersson/rita-ora-seen-arriving-at-mode-to-promote-her-adidas-range/	http://necolebitchie.com/2014/09/ritaorahasmovedontotommyhilfigersson/rita-ora-seen-arriving-at-mode-to-promote-her-adidas-range/	Sovrn
u-s-cities	0.731239	http://411mania.com/music/britney-spears-gets-special-treatment-at-disneyland/	http://411mania.com/music/britney-spears-gets-special-treatment-at-disneyland/	Sovrn
music	0.726049	http://patch.com/connecticut/northbranford/murder-hire-trial-continues-lady-gaga-and-tony-bennett-coming-state-feds-want-four-years-rowland	http://patch.com/connecticut/northbranford/murder-hire-trial-continues-lady-gaga-and-tony-bennett-coming-state-feds-want-four-years-rowland	Sovrn
oscars	0.632169	http://patch.com/connecticut/stonington/beekeeping-class-offered-dpnc	http://patch.com/connecticut/stonington/beekeeping-class-offered-dpnc	Sovrn
pop-music	0.464416	http://411mania.com/wrestling/jim-cornette-discusses-his-release-future-stars-the-dudleyz-matt-and-edge-and-more/	http://411mania.com/wrestling/jim-cornette-discusses-his-release-future-stars-the-dudleyz-matt-and-edge-and-more/	Sovrn
u-s-cities	0.747261	http://patch.com/florida/stpete/court-martial-set-monday-st-petersburg-rape-case	http://patch.com/florida/stpete/court-martial-set-monday-st-petersburg-rape-case	Sovrn
travel	0.769189	http://patch.com/georgia/buford/human-skull-found-celebrity-threat-arrest-and-school-custodians-cocaine-stash-0	http://patch.com/georgia/buford/human-skull-found-celebrity-threat-arrest-and-school-custodians-cocaine-stash-0	Sovrn
movie-directors	0.527641	http://patch.com/michigan/dearborn/michigan-firm-hears-ca-ching-call-police-body-cams-0	http://patch.com/michigan/dearborn/michigan-firm-hears-ca-ching-call-police-body-cams-0	Sovrn
fashion-models	0.521562	http://411mania.com/movies/movies-new-clips-for-astro-boy-and-surrogates/	http://411mania.com/movies/movies-new-clips-for-astro-boy-and-surrogates/	Sovrn
music	0.550303	http://411mania.com/wrestling/the-name-on-the-marquee-the-wwfs-most-unusual-matches-ever-1993/	http://411mania.com/wrestling/the-name-on-the-marquee-the-wwfs-most-unusual-matches-ever-1993/	Sovrn
movies	0.632169	http://patch.com/connecticut/thehaddams-killingworth/haddam-east-haddam-killingworth-open-houses-weekend-3	http://patch.com/connecticut/thehaddams-killingworth/haddam-east-haddam-killingworth-open-houses-weekend-3	Sovrn
celebrities	0.632169	http://patch.com/georgia/decatur/decatur-residents-organize-annexation-meeting	http://patch.com/georgia/decatur/decatur-residents-organize-annexation-meeting	Sovrn
celebrities	0.632169	http://patch.com/michigan/dexter/bulletinboard	http://patch.com/michigan/dexter/bulletinboard	Sovrn
u-s-politicians	0.531325	http://patch.com/michigan/westbloomfield/michigan-firm-hears-ca-ching-call-police-body-cams	http://patch.com/michigan/westbloomfield/michigan-firm-hears-ca-ching-call-police-body-cams	Sovrn
business	0.811797	http://patch.com/new-jersey/redbank/looking-holiday-job-check-out-listings-red-bank-and-shrewsbury-0	http://patch.com/new-jersey/redbank/looking-holiday-job-check-out-listings-red-bank-and-shrewsbury-0	Sovrn
society	0.687778	http://patch.com/connecticut/easthaven/flower-needs-permanent-home	http://patch.com/connecticut/easthaven/flower-needs-permanent-home	Sovrn
kitchen-bath-laundry	0.555711	http://patch.com/new-jersey/princeton/letter-editor-i-support-7-11-princeton-0	http://patch.com/new-jersey/princeton/letter-editor-i-support-7-11-princeton-0	Sovrn
society	0.70142	http://patch.com/new-york/easthampton/sag-harbor-schools-present-ideas-later-start-times	http://patch.com/new-york/easthampton/sag-harbor-schools-present-ideas-later-start-times	Sovrn
family-parenting	0.614723	http://patch.com/new-york/easthampton/sag-harbor-schools-present-ideas-later-start-times	http://patch.com/new-york/easthampton/sag-harbor-schools-present-ideas-later-start-times	Sovrn
society	0.438785	http://patch.com/new-york/levittown-ny/15-part-time-jobs-near-levittown-store-manager-receptionist-driver	http://patch.com/new-york/levittown-ny/15-part-time-jobs-near-levittown-store-manager-receptionist-driver	Sovrn
dairy-products	0.625052	http://patch.com/california/walnutcreek/safeway-recalls-frozen-food-over-possible-salmonella-contamination	http://patch.com/california/walnutcreek/safeway-recalls-frozen-food-over-possible-salmonella-contamination	Sovrn
recreation	0.543843	http://patch.com/california/walnutcreek/safeway-recalls-frozen-food-over-possible-salmonella-contamination	http://patch.com/california/walnutcreek/safeway-recalls-frozen-food-over-possible-salmonella-contamination	Sovrn
photography	0.474423	http://patch.com/virginia/fallschurch/sharp-dressed-bank-robber-possible-severance-motive-and-jayson-werth-speeding-verdict	http://patch.com/virginia/fallschurch/sharp-dressed-bank-robber-possible-severance-motive-and-jayson-werth-speeding-verdict	Sovrn
recreation	0.468044	http://acultivatednest.com/2012/01/diy-pretty-magazine-storage-boxes/	http://acultivatednest.com/2012/01/diy-pretty-magazine-storage-boxes/	Sovrn
fashion-beauty	0.601293	http://backtoherroots.com/2010/09/06/204060-challenge-recap-tips-and-what-i-learned/	http://backtoherroots.com/2010/09/06/204060-challenge-recap-tips-and-what-i-learned/	Sovrn
restaurants	0.797274	http://buzzlamp.com/12-dazzling-celebrity-owned-restaurants/	http://buzzlamp.com/12-dazzling-celebrity-owned-restaurants/	Sovrn
recreation	0.763887	http://chocolatechocolateandmore.com/2011/10/smoothies-milkshakes-and-a-great-tip/	http://chocolatechocolateandmore.com/2011/10/smoothies-milkshakes-and-a-great-tip/	Sovrn
pregnancy-early-childhood	0.525497	http://chocolatechocolateandmore.com/tag/chocolate-2/	http://chocolatechocolateandmore.com/tag/chocolate-2/	Sovrn
cooking-entertaining	0.713316	http://happyhooligans.ca/category/valentines/	http://happyhooligans.ca/category/valentines/	Sovrn
insurance	0.5188	http://lenpenzo.com/blog/id603-inflation-your-four-best-defenses-for-preserving-your-wealth.html	http://lenpenzo.com/blog/id603-inflation-your-four-best-defenses-for-preserving-your-wealth.html	Sovrn
foods	0.788476	http://livelaughrowe.com/about-me/	http://livelaughrowe.com/about-me/	Sovrn
breakfast	0.620817	http://myheartbeets.com/category/sips-soup-salad/	http://myheartbeets.com/category/sips-soup-salad/	Sovrn
technology	0.636716	http://newsbusters.org/blogs/erin-r-brown/2011/10/06/graphic-violence-abuse-and-sex-horror-right	http://newsbusters.org/blogs/erin-r-brown/2011/10/06/graphic-violence-abuse-and-sex-horror-right	Sovrn
u-s-cities	0.474565	http://newsbusters.org/blogs/erin-r-brown/2011/10/06/graphic-violence-abuse-and-sex-horror-right	http://newsbusters.org/blogs/erin-r-brown/2011/10/06/graphic-violence-abuse-and-sex-horror-right	Sovrn
technology	0.915251	http://patch.com/massachusetts/framingham/farm-woman-range-rover-stole-hundreds-dollars-wreaths-0	http://patch.com/massachusetts/framingham/farm-woman-range-rover-stole-hundreds-dollars-wreaths-0	Sovrn
travel	0.919775	http://patch.com/pennsylvania/moon/louisiana-gas-station-accidentally-sells-gas-29-cents-gallon	http://patch.com/pennsylvania/moon/louisiana-gas-station-accidentally-sells-gas-29-cents-gallon	Sovrn
parenting	0.443623	http://pwtorch.com/artman2/publish/wwerawreport/article_79338.shtml	http://pwtorch.com/artman2/publish/wwerawreport/article_79338.shtml	Sovrn
fashion-beauty	0.522154	http://starcasm.net/archives/256332	http://starcasm.net/archives/256332	Sovrn
photography	0.577747	http://suzyssitcom.com/2010/12/monday-etsy-madness-18.html	http://suzyssitcom.com/2010/12/monday-etsy-madness-18.html	Sovrn
technology-companies	0.804182	http://wordlesstech.com/category/sciences/green-energy/page/3/	http://wordlesstech.com/category/sciences/green-energy/page/3/	Sovrn
microsoft	0.4881	http://worldtruth.tv/facebook-friends-could-change-your-credit-score/	http://worldtruth.tv/facebook-friends-could-change-your-credit-score/	Sovrn
windows	0.53311	http://411mania.com/games/metal-gear-solid-v-the-phantom-pain-multiplayer-mode-highlighted-in-new-video/	http://411mania.com/games/metal-gear-solid-v-the-phantom-pain-multiplayer-mode-highlighted-in-new-video/	Sovrn
science	0.670431	http://411mania.com/music/earache-my-eye-dvd-dvd-review/	http://411mania.com/music/earache-my-eye-dvd-dvd-review/	Sovrn
performing-arts	0.784955	http://411mania.com/wrestling/411s-wwe-raw-report-01-22-07/	http://411mania.com/wrestling/411s-wwe-raw-report-01-22-07/	Sovrn
home	0.978035	http://findinghomeonline.com/recipe-maple-bacon-cheese-cups/	http://findinghomeonline.com/recipe-maple-bacon-cheese-cups/	Sovrn
cooking	0.851009	http://findinghomeonline.com/recipe-maple-bacon-cheese-cups/	http://findinghomeonline.com/recipe-maple-bacon-cheese-cups/	Sovrn
